age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pdays_was_999,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
57,1,3,1,-2.9,92.201,-31.4,0.884,5076.2,0,entrepreneur,married,professional.course,no,yes,no,telephone,aug,mon,success,0
35,3,999,0,1.4,93.918,-42.7,4.958,5228.1,1,technician,married,professional.course,no,yes,yes,cellular,jul,thu,nonexistent,0
45,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,nonexistent,0
25,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,1,technician,single,university.degree,no,yes,yes,cellular,jun,wed,failure,0
59,2,999,0,-1.8,93.369,-34.8,0.652,5008.7,1,management,married,basic.4y,no,yes,no,cellular,mar,mon,nonexistent,0
49,1,999,0,1.1,93.994,-36.4,4.858,5191.0,1,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,nonexistent,0
39,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,nonexistent,0
54,2,999,0,1.1,93.994,-36.4,4.856,5191.0,1,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,nonexistent,0
42,2,999,0,1.4,93.918,-42.7,4.968,5228.1,1,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,nonexistent,0
30,18,999,0,1.1,93.994,-36.4,4.857,5191.0,1,management,married,university.degree,no,yes,no,telephone,may,fri,nonexistent,0
66,7,999,0,-1.7,94.215,-40.3,0.87,4991.6,1,retired,married,basic.4y,no,yes,no,cellular,jul,mon,nonexistent,1
26,3,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,admin.,single,high.school,no,yes,no,cellular,may,fri,nonexistent,0
34,1,999,0,-1.8,93.369,-34.8,0.652,5008.7,1,admin.,single,university.degree,no,yes,yes,cellular,mar,tue,nonexistent,1
57,3,999,0,1.4,93.918,-42.7,4.962,5228.1,1,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,nonexistent,0
43,1,999,0,1.4,93.444,-36.1,4.963,5228.1,1,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,nonexistent,0
39,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,entrepreneur,married,basic.9y,no,yes,no,cellular,may,wed,nonexistent,0
53,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,1,unemployed,married,basic.9y,unknown,no,no,cellular,may,tue,failure,0
44,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,admin.,married,university.degree,no,yes,yes,cellular,apr,fri,nonexistent,0
30,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,admin.,single,basic.9y,no,yes,no,cellular,nov,thu,nonexistent,0
47,2,999,0,-2.9,92.963,-40.8,1.206,5076.2,1,blue-collar,married,professional.course,no,no,yes,cellular,jun,tue,nonexistent,0
49,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,divorced,high.school,no,no,yes,telephone,may,mon,nonexistent,0
33,7,999,0,1.4,93.918,-42.7,4.957,5228.1,1,entrepreneur,married,basic.6y,no,yes,no,cellular,jul,fri,nonexistent,0
28,2,999,0,1.4,94.465,-41.8,4.961,5228.1,1,technician,single,professional.course,no,no,yes,telephone,jun,tue,nonexistent,0
56,1,999,0,1.4,94.465,-41.8,4.958,5228.1,1,retired,married,basic.4y,no,yes,no,telephone,jun,thu,nonexistent,0
28,1,999,0,1.4,94.465,-41.8,4.959,5228.1,1,admin.,married,university.degree,no,no,no,telephone,jun,wed,nonexistent,0
40,7,999,0,1.4,94.465,-41.8,4.959,5228.1,1,blue-collar,single,unknown,unknown,yes,no,telephone,jun,fri,nonexistent,0
29,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,admin.,married,high.school,no,yes,no,telephone,may,tue,nonexistent,0
40,1,999,0,1.4,94.465,-41.8,4.958,5228.1,1,admin.,married,high.school,no,no,no,telephone,jun,thu,nonexistent,0
29,1,999,0,1.4,94.465,-41.8,4.955,5228.1,1,blue-collar,married,basic.9y,no,no,yes,telephone,jun,thu,nonexistent,0
24,2,999,0,-1.8,93.876,-40.0,0.697,5008.7,1,unemployed,single,high.school,no,no,yes,cellular,may,mon,nonexistent,1
29,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,services,married,basic.9y,no,yes,no,telephone,may,wed,nonexistent,0
26,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,1,services,single,university.degree,no,yes,yes,cellular,may,tue,failure,0
26,1,999,0,1.1,93.994,-36.4,4.859,5191.0,1,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,nonexistent,1
38,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,admin.,married,university.degree,no,yes,no,telephone,may,fri,nonexistent,0
41,6,999,0,-1.8,93.749,-34.6,0.644,5008.7,1,admin.,married,university.degree,no,yes,no,cellular,apr,fri,nonexistent,1
28,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,management,married,high.school,unknown,no,no,telephone,may,tue,nonexistent,0
41,1,999,0,1.4,94.465,-41.8,4.866,5228.1,1,management,married,university.degree,no,no,no,telephone,jun,thu,nonexistent,0
49,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,management,married,university.degree,unknown,no,yes,cellular,jul,tue,nonexistent,0
37,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,thu,nonexistent,0
39,9,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,blue-collar,single,university.degree,no,yes,no,cellular,may,wed,nonexistent,0
46,1,999,0,-1.8,93.075,-47.1,1.466,5099.1,1,blue-collar,married,basic.9y,unknown,yes,yes,cellular,apr,mon,nonexistent,0
40,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,nonexistent,0
42,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,blue-collar,divorced,basic.9y,no,no,no,telephone,may,thu,nonexistent,0
30,2,999,0,1.1,93.994,-36.4,4.855,5191.0,1,housemaid,married,high.school,unknown,yes,no,telephone,may,fri,nonexistent,0
55,4,999,0,1.4,93.918,-42.7,4.96,5228.1,1,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,nonexistent,0
56,5,999,0,1.4,93.918,-42.7,4.962,5228.1,1,unemployed,married,unknown,no,no,no,telephone,jul,thu,nonexistent,0
48,2,999,0,1.1,93.994,-36.4,4.856,5191.0,1,admin.,divorced,high.school,no,no,no,telephone,may,tue,nonexistent,0
40,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,management,married,university.degree,unknown,no,no,cellular,may,thu,nonexistent,0
39,5,999,0,1.4,93.918,-42.7,4.963,5228.1,1,services,married,unknown,unknown,no,no,cellular,jul,wed,nonexistent,0
48,7,999,0,1.4,93.918,-42.7,4.96,5228.1,1,services,divorced,high.school,no,no,yes,telephone,jul,mon,nonexistent,0
46,3,999,0,1.4,93.444,-36.1,4.965,5228.1,1,services,married,high.school,no,yes,no,cellular,aug,tue,nonexistent,0
55,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,management,married,basic.6y,unknown,no,yes,cellular,may,fri,nonexistent,0
22,5,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,technician,single,unknown,no,yes,no,cellular,may,mon,nonexistent,0
39,3,999,0,1.1,93.994,-36.4,4.858,5191.0,1,technician,divorced,professional.course,no,no,no,telephone,may,wed,nonexistent,0
30,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,admin.,single,high.school,no,no,no,cellular,may,mon,nonexistent,0
36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,nonexistent,0
46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,nonexistent,0
44,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,nonexistent,0
30,5,999,0,1.4,93.918,-42.7,4.961,5228.1,1,services,single,high.school,unknown,yes,no,cellular,jul,tue,nonexistent,0
47,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,technician,single,professional.course,no,yes,no,cellular,jul,mon,nonexistent,0
37,3,3,3,-1.1,94.601,-49.5,1.025,4963.6,0,management,married,university.degree,no,yes,no,cellular,oct,thu,success,1
49,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,admin.,married,university.degree,no,yes,no,cellular,aug,thu,nonexistent,0
49,4,999,0,1.4,93.918,-42.7,4.961,5228.1,1,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,nonexistent,0
52,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,admin.,married,university.degree,no,yes,no,cellular,may,fri,nonexistent,0
27,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,nonexistent,0
42,3,999,0,1.1,93.994,-36.4,4.855,5191.0,1,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,nonexistent,0
49,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,nonexistent,0
32,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,admin.,single,university.degree,no,no,no,cellular,jul,mon,nonexistent,0
57,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,services,married,high.school,no,yes,no,cellular,may,mon,nonexistent,0
34,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,blue-collar,married,basic.4y,no,yes,no,cellular,jun,mon,nonexistent,0
29,4,999,0,1.4,93.444,-36.1,4.965,5228.1,1,admin.,single,university.degree,no,no,no,cellular,aug,mon,nonexistent,0
30,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,services,married,professional.course,unknown,no,no,telephone,may,mon,nonexistent,0
29,1,3,3,-1.8,93.369,-34.8,0.646,5008.7,0,admin.,single,university.degree,no,yes,no,cellular,mar,mon,success,1
57,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,management,divorced,university.degree,no,yes,no,telephone,may,wed,nonexistent,0
42,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,technician,married,university.degree,no,yes,no,telephone,may,fri,nonexistent,0
30,3,999,0,1.4,93.918,-42.7,4.963,5228.1,1,unemployed,single,university.degree,no,yes,yes,cellular,jul,wed,nonexistent,0
38,1,999,0,-1.8,92.893,-46.2,1.27,5099.1,1,management,married,university.degree,no,no,no,telephone,may,wed,nonexistent,1
40,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,services,married,high.school,no,yes,yes,telephone,jun,thu,nonexistent,0
47,3,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,services,divorced,high.school,no,yes,no,cellular,may,mon,nonexistent,0
25,1,6,4,-1.1,94.601,-49.5,1.032,4963.6,0,student,single,high.school,no,yes,no,cellular,oct,mon,success,0
18,1,999,0,-3.4,92.379,-29.8,0.809,5017.5,1,student,single,unknown,no,yes,no,cellular,sep,thu,nonexistent,0
55,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,admin.,married,professional.course,unknown,yes,yes,telephone,nov,tue,nonexistent,1
35,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,nonexistent,0
52,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,management,married,unknown,unknown,yes,no,telephone,may,mon,nonexistent,0
30,4,999,0,-1.7,94.215,-40.3,0.87,4991.6,1,technician,married,university.degree,no,yes,yes,cellular,jul,mon,nonexistent,1
29,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,self-employed,married,unknown,no,no,no,cellular,jul,tue,nonexistent,0
33,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,admin.,married,high.school,no,yes,no,cellular,sep,thu,nonexistent,1
46,4,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,services,married,high.school,no,no,no,cellular,may,thu,failure,0
39,1,999,0,1.4,94.465,-41.8,4.967,5228.1,1,management,married,university.degree,no,yes,no,telephone,jun,fri,nonexistent,0
57,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,management,married,university.degree,no,yes,yes,cellular,nov,fri,nonexistent,1
52,5,999,0,1.1,93.994,-36.4,4.857,5191.0,1,management,married,university.degree,unknown,no,no,telephone,may,mon,nonexistent,0
30,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,admin.,single,high.school,no,yes,no,cellular,nov,fri,nonexistent,0
40,2,999,0,1.1,93.994,-36.4,4.856,5191.0,1,management,married,university.degree,no,yes,no,telephone,may,wed,nonexistent,0
32,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,admin.,married,high.school,no,yes,no,cellular,may,fri,nonexistent,0
40,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,technician,married,professional.course,no,yes,no,telephone,jun,mon,nonexistent,0
41,4,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,technician,single,university.degree,no,yes,no,cellular,may,thu,nonexistent,0
31,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,tue,nonexistent,0
37,1,999,0,1.4,94.465,-41.8,4.865,5228.1,1,services,married,high.school,no,no,no,telephone,jun,mon,nonexistent,0
30,4,999,0,1.4,93.444,-36.1,4.963,5228.1,1,technician,married,professional.course,no,yes,no,cellular,aug,mon,nonexistent,0
43,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,nonexistent,0
41,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,services,single,unknown,no,yes,no,cellular,may,thu,nonexistent,0
29,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,technician,single,professional.course,no,no,no,cellular,aug,wed,nonexistent,0
48,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,nonexistent,0
22,1,999,0,1.4,93.918,-42.7,4.96,5228.1,1,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,nonexistent,1
32,3,999,0,1.4,93.918,-42.7,4.957,5228.1,1,services,married,high.school,no,no,yes,cellular,jul,fri,nonexistent,0
37,1,999,1,-0.1,93.2,-42.0,4.12,5195.8,1,management,divorced,university.degree,no,yes,no,cellular,nov,wed,failure,0
37,2,999,0,1.4,93.918,-42.7,4.963,5228.1,1,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,fri,nonexistent,0
33,5,999,0,1.4,93.918,-42.7,4.968,5228.1,1,technician,single,professional.course,no,no,no,cellular,jul,thu,nonexistent,0
48,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,admin.,divorced,high.school,no,no,no,cellular,nov,fri,nonexistent,0
27,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,student,single,basic.9y,no,yes,yes,cellular,jun,tue,nonexistent,1
25,2,999,0,1.4,94.465,-41.8,4.864,5228.1,1,admin.,single,high.school,no,yes,yes,telephone,jun,wed,nonexistent,0
48,1,999,0,1.4,94.465,-41.8,4.967,5228.1,1,blue-collar,married,basic.6y,no,unknown,unknown,telephone,jun,fri,nonexistent,0
57,2,999,0,1.1,93.994,-36.4,4.855,5191.0,1,entrepreneur,married,high.school,unknown,yes,no,telephone,may,fri,nonexistent,0
34,1,999,0,-1.7,94.055,-39.8,0.733,4991.6,1,admin.,single,university.degree,no,yes,no,telephone,jun,mon,nonexistent,0
35,2,999,1,-1.8,92.893,-46.2,1.344,5099.1,1,services,married,basic.6y,unknown,no,no,cellular,may,tue,failure,0
57,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,1,self-employed,married,university.degree,no,yes,no,cellular,may,mon,nonexistent,1
35,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,services,single,high.school,no,unknown,unknown,cellular,may,fri,nonexistent,0
29,1,3,1,-2.9,92.963,-40.8,1.26,5076.2,0,technician,single,university.degree,no,no,no,cellular,jun,thu,success,0
43,3,999,0,1.4,94.465,-41.8,4.864,5228.1,1,management,married,university.degree,no,yes,yes,telephone,jun,tue,nonexistent,0
45,1,999,0,1.4,93.444,-36.1,4.966,5228.1,1,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,fri,nonexistent,1
34,4,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,admin.,married,high.school,no,no,no,cellular,nov,thu,nonexistent,1
24,1,999,1,-1.8,93.075,-47.1,1.423,5099.1,1,services,single,high.school,no,yes,no,telephone,apr,tue,failure,0
26,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,1,technician,single,professional.course,no,no,no,cellular,jun,mon,failure,0
57,1,3,2,-3.4,92.649,-30.1,0.716,5017.5,0,admin.,married,university.degree,no,no,no,cellular,nov,wed,success,1
41,1,999,0,1.4,93.918,-42.7,4.961,5228.1,1,management,single,university.degree,no,no,no,cellular,jul,tue,nonexistent,0
21,7,999,1,-1.7,94.215,-40.3,0.81,4991.6,1,student,single,unknown,no,no,no,telephone,jul,thu,failure,0
47,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,services,married,high.school,no,no,no,cellular,may,thu,nonexistent,0
48,2,3,1,-1.8,92.893,-46.2,1.266,5099.1,0,blue-collar,married,high.school,no,no,no,cellular,may,tue,success,0
53,2,999,0,1.4,93.918,-42.7,4.957,5228.1,1,services,divorced,basic.9y,no,yes,no,cellular,jul,fri,nonexistent,0
27,1,999,1,-1.8,92.893,-46.2,1.334,5099.1,1,student,single,university.degree,no,no,no,cellular,may,wed,failure,0
56,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,services,divorced,high.school,unknown,yes,no,cellular,jul,mon,nonexistent,0
30,3,999,0,1.4,93.444,-36.1,4.964,5228.1,1,admin.,single,university.degree,no,yes,no,cellular,aug,fri,nonexistent,0
41,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,housemaid,married,basic.4y,no,no,no,cellular,may,tue,nonexistent,0
57,1,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,technician,married,professional.course,no,no,no,cellular,nov,tue,nonexistent,0
36,1,999,0,1.4,93.918,-42.7,4.96,5228.1,1,self-employed,single,university.degree,no,no,no,cellular,jul,mon,nonexistent,0
53,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,management,married,university.degree,no,yes,no,cellular,nov,thu,nonexistent,0
22,10,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,admin.,single,basic.9y,no,yes,yes,cellular,may,fri,nonexistent,0
26,4,6,2,-1.8,93.749,-34.6,0.644,5008.7,0,admin.,single,university.degree,no,yes,yes,cellular,apr,tue,success,1
59,2,999,0,1.1,93.994,-36.4,4.856,5191.0,1,retired,married,university.degree,no,no,no,telephone,may,tue,nonexistent,0
29,4,999,0,1.4,93.444,-36.1,4.964,5228.1,1,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,nonexistent,0
46,2,999,0,1.4,93.444,-36.1,4.963,5228.1,1,services,married,unknown,unknown,no,no,cellular,aug,mon,nonexistent,0
57,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,divorced,unknown,unknown,yes,no,telephone,may,fri,nonexistent,0
40,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,technician,married,professional.course,unknown,yes,no,telephone,may,tue,nonexistent,0
55,4,999,0,1.4,93.444,-36.1,4.965,5228.1,1,management,married,university.degree,no,yes,yes,cellular,aug,tue,nonexistent,0
28,2,999,0,1.4,93.918,-42.7,4.956,5228.1,1,management,married,university.degree,no,yes,no,telephone,jul,wed,nonexistent,0
33,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,1,unemployed,married,basic.9y,unknown,yes,no,cellular,nov,mon,nonexistent,0
27,3,999,0,1.4,93.918,-42.7,4.968,5228.1,1,admin.,married,high.school,unknown,no,no,cellular,jul,thu,nonexistent,0
41,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,technician,married,high.school,no,no,no,telephone,may,tue,nonexistent,0
32,3,999,0,1.4,93.444,-36.1,4.964,5228.1,1,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,nonexistent,0
27,1,999,0,1.4,93.918,-42.7,4.961,5228.1,1,admin.,single,university.degree,unknown,yes,no,cellular,jul,tue,nonexistent,0
32,2,999,0,1.4,93.918,-42.7,4.963,5228.1,1,technician,single,university.degree,no,yes,no,cellular,jul,fri,nonexistent,0
35,1,4,1,-3.4,92.431,-26.9,0.754,5017.5,0,admin.,married,high.school,no,yes,no,cellular,oct,thu,success,1
41,6,999,0,1.4,94.465,-41.8,4.967,5228.1,1,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,nonexistent,0
33,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,blue-collar,single,basic.6y,unknown,no,no,cellular,may,thu,nonexistent,0
29,3,999,0,1.4,93.918,-42.7,4.963,5228.1,1,services,single,high.school,no,yes,no,cellular,jul,wed,nonexistent,0
36,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,technician,married,professional.course,no,yes,no,cellular,may,thu,nonexistent,0
52,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,nonexistent,0
57,11,999,0,1.4,93.918,-42.7,4.962,5228.1,1,retired,married,university.degree,no,yes,no,cellular,jul,mon,nonexistent,0
54,5,999,0,1.4,93.918,-42.7,4.96,5228.1,1,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,nonexistent,0
38,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,technician,married,professional.course,no,no,no,telephone,may,thu,nonexistent,0
37,2,999,0,1.4,94.465,-41.8,4.961,5228.1,1,admin.,married,high.school,no,no,no,telephone,jun,mon,nonexistent,0
60,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,unknown,married,university.degree,no,no,yes,telephone,may,thu,nonexistent,0
57,2,999,0,1.4,93.444,-36.1,4.965,5228.1,1,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,nonexistent,0
30,4,999,0,1.4,93.918,-42.7,4.962,5228.1,1,technician,married,professional.course,no,yes,yes,telephone,jul,mon,nonexistent,0
39,3,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,management,married,university.degree,no,yes,yes,cellular,nov,thu,nonexistent,0
46,1,999,0,-1.8,93.876,-40.0,0.672,5008.7,1,management,married,basic.9y,no,yes,no,telephone,may,wed,nonexistent,0
63,1,6,2,-2.9,92.201,-31.4,0.821,5076.2,0,retired,married,university.degree,no,yes,no,cellular,aug,mon,failure,0
30,1,999,0,1.4,93.444,-36.1,4.963,5228.1,1,technician,single,high.school,no,yes,no,cellular,aug,thu,nonexistent,0
42,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,technician,married,professional.course,no,yes,no,telephone,may,wed,nonexistent,0
56,2,999,0,-1.8,93.075,-47.1,1.415,5099.1,1,admin.,married,basic.9y,no,yes,no,cellular,apr,wed,nonexistent,0
37,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,services,married,high.school,unknown,yes,yes,telephone,may,thu,nonexistent,0
30,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,services,divorced,basic.9y,no,yes,no,telephone,may,thu,nonexistent,0
56,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,technician,married,professional.course,unknown,no,no,telephone,may,thu,nonexistent,0
42,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,admin.,married,professional.course,unknown,yes,yes,cellular,aug,thu,nonexistent,0
29,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,technician,single,high.school,no,yes,yes,cellular,nov,fri,nonexistent,0
62,1,999,0,-3.4,92.379,-29.8,0.77,5017.5,1,entrepreneur,married,university.degree,no,yes,no,telephone,sep,tue,nonexistent,1
51,1,999,1,-1.8,92.893,-46.2,1.334,5099.1,1,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,failure,0
39,3,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,management,single,high.school,unknown,yes,no,cellular,nov,tue,nonexistent,0
52,15,999,0,1.4,93.444,-36.1,4.963,5228.1,1,housemaid,married,university.degree,no,yes,no,cellular,aug,thu,nonexistent,0
35,3,999,0,1.4,93.918,-42.7,4.962,5228.1,1,admin.,divorced,high.school,no,yes,yes,cellular,jul,mon,nonexistent,0
37,3,999,0,-3.4,92.431,-26.9,0.754,5017.5,1,admin.,single,university.degree,no,yes,no,cellular,oct,thu,nonexistent,1
29,2,999,0,1.1,93.994,-36.4,4.856,5191.0,1,admin.,single,high.school,no,no,no,telephone,may,tue,nonexistent,0
